family	family_ncorr	pb_robot_SNPage	Index	Sample ID	Call Rate	Gender	p05 Grn	p50 Grn	p95 Grn	p05 Red	p50 Red	p95 Red	p10 GC	p50 GC	Rep Error Rate	PC Error Rate	PPC Error Rate	Aux	Genotype	Score	Subset	Array Info.Sentrix ID	Array Info.Sentrix Position
15	15ncorr	0	355	B00D6EH	0.9388021	Unknown	941	6099	25582	1484	11864	33991	0.4423163	0.7513669	 	0.004160888	 	0		0.00		5662661019	R06C03
12	2ncorr	0	356	B00D6EP	0.9375	Unknown	915	5646	21992	1531	11273	31780	0.4459213	0.7499655	 	0.00625	 	0		0.00		5662661019	R06C04
7	7ncorr	0	357	B00D6EX	0.9342448	Unknown	820	5611	23260	1283	11354	32106	0.4453417	0.7515529	 	0.003484321	 	0		0.00		5662661042	R06C01
2famoz_3P	3P	0	358	B00D7ML	0.9375	Unknown	729	4721	20015	1134	10205	28884	0.4379347	0.7452595	0.001744897	 	 	0		0.00		5662661042	R06C02
2	2ncorr	0	359	B00D6FD	0.9309896	Unknown	682	4746	19791	1051	9301	28150	0.4441476	0.7482557	 	0.004895105	 	0		0.00		5662661042	R06C03
14	14ncorr	0	360	B00D6FL	0.9414063	Unknown	960	5278	21043	1695	11791	32927	0.438254	0.7508479	 	0.002766252	 	0		0.00		5662661042	R06C04
9	9ncorr	0	361	B00D6D7	0.9401042	Unknown	976	5393	20727	1643	11383	30914	0.433331	0.7513669	 	0.002077562	 	0		0.00		5662661040	R07C01
8	8ncorr	0	362	B00D6DG	0.9433594	Unknown	1095	5778	22464	1686	11182	33297	0.439738	0.75049	 	0.008281574	 	0		0.00		5662661040	R07C02
6	6ncorr	0	363	B00D6DN	0.9368489	Unknown	1121	6817	28043	1953	16253	40640	0.4427374	0.7519625	 	0.004169562	 	0		0.00		5662661040	R07C03
9	9ncorr	0	364	B00D6DV	0.9348958	Unknown	996	6546	27202	1766	14579	39184	0.4454591	0.7524449	 	0.001392758	 	0		0.00		5662661040	R07C04
14	14ncorr	0	365	B00D6E3	0.9368489	Unknown	776	4707	19671	1328	10231	29210	0.4386464	0.75049	 	0.004864489	 	0		0.00		5662661019	R07C01
10	10ncorr	0	366	B00D6EA	0.9375	Unknown	770	4836	20400	1300	10265	29744	0.4464506	0.7497959	 	0.00625	 	0		0.00		5662661019	R07C02
5	5ncorr	0	367	B00D6EI	0.9342448	Unknown	660	4486	18958	914	7117	24371	0.4367995	0.7422382	 	0.002090592	 	0		0.00		5662661019	R07C03
11	11ncorr	0	368	B00D6EQ	0.9381511	Unknown	945	5367	21811	1631	12179	32324	0.4403516	0.7507953	 	0.0055517	 	0		0.00		5662661019	R07C04
9	9ncorr	0	369	B00D6EY	0.9329427	Unknown	688	4825	21329	1094	9621	29644	0.4451275	0.7488737	 	0.005582693	 	0		0.00		5662661042	R07C01
16	16ncorr	0	370	B00D6F6	0.9407552	Unknown	1051	7066	29577	1749	16562	42328	0.4418707	0.7513749	 	0.002768166	 	0		0.00		5662661042	R07C02
2	2ncorr	0	371	B00D6FE	0.9407552	Unknown	943	5859	25603	1690	14524	37589	0.4423216	0.7507953	 	0.004844291	 	0		0.00		5662661042	R07C03
9	9ncorr	0	372	B00D6FM	0.9394531	Unknown	916	6181	23974	1604	13039	36200	0.4448146	0.7513589	 	0.004851005	 	0		0.00		5662661042	R07C04
4	4ncorr	0	373	B00D6D9	0.9414063	Unknown	1220	6209	23626	1978	11953	33992	0.4382538	0.7508118	 	0.004149378	 	0		0.00		5662661040	R08C01
15	15ncorr	0	374	B00D6DH	0.9459636	Unknown	1386	6809	26741	2278	14954	37705	0.4311642	0.7502677	 	0.006882312	 	0		0.00		5662661040	R08C02
1	1ncorr	0	375	B00D6DO	0.9433594	Unknown	1157	6838	30307	2059	17335	43401	0.4381739	0.7509004	 	0.005521049	 	0		0.00		5662661040	R08C03
11	11ncorr	0	376	B00D6DW	0.9342448	Unknown	1287	7223	30715	2407	19942	45975	0.4434679	0.7515529	 	0.007665505	 	0		0.00		5662661040	R08C04
10	10ncorr	0	377	B00D6E4	0.9394531	Unknown	950	6082	24772	1577	12988	35915	0.4424826	0.7515529	 	0.002772003	 	0		0.00		5662661019	R08C01
4	4ncorr	0	378	B00D6EB	0.9361979	Unknown	985	6782	26777	1645	13791	37466	0.442482	0.7517991	 	0.004172462	 	0		0.00		5662661019	R08C02
14	14ncorr	0	379	B00D6EJ	0.9375	Unknown	1065	6970	27139	1801	13957	37306	0.444504	0.7510997	 	0.004861111	 	0		0.00		5662661019	R08C03
2famoz_3P	3P	0	380	B00D7ML	0.9440104	Unknown	1103	6188	25180	2017	15551	37797	0.4392821	0.7506427	 	 	 	0		0.00		5662661019	R08C04
11	11ncorr	0	381	B00D6F0	0.9355469	Unknown	971	6169	27401	1767	15450	39512	0.4467011	0.7517579	 	0.004175365	 	0		0.00		5662661042	R08C01
11	11ncorr	0	382	B00D6F7	0.9329427	Unknown	1210	7688	28451	1709	13484	36865	0.4483696	0.7517579	 	0.006978367	 	0		0.00		5662661042	R08C02
11	6ncorr	0	383	B00D6FF	0.9361979	Unknown	1081	7099	27593	1747	14870	37446	0.4321569	0.7452657	 	0.06258693	 	0		0.00		5662661042	R08C03
72	14ncorr	0	384	B00D6FN	0.9368489	Unknown	1079	6727	25943	1817	14499	37864	0.4432257	0.7508603	 	 	 	0		0.00		5662661042	R08C04
7	7ncorr	0	385	B00D6FO	0.9524739	Unknown	1890	8224	29646	2960	15462	35389	0.4311161	0.7485891	 	0.005468216	 	0		0.00		5709326007	R01C01
15	15ncorr	0	386	B00D6FV	0.9420573	Unknown	1741	7201	27851	2750	13769	33059	0.4365577	0.7488737	 	0.00276434	 	0		0.00		5709326007	R01C02
98	98ncorr	0	387	B00D6G2	0.9446614	Unknown	1766	7797	28504	2593	14709	34133	0.4312915	0.7493241	 	 	 	0		0.00		5709326007	R01C03
11	9ncorr	0	388	B00D6GB	0.9472656	Unknown	1732	7172	27713	2864	14551	33694	0.428767	0.7488737	 	0.005498282	 	0		0.00		5709326007	R01C04
98	98ncorr	0	389	B00D6GK	0.9472656	Unknown	1798	7942	27079	2812	14595	34307	0.4338903	0.7502677	 	 	 	0		0.00		5709326003	R01C01
5	5ncorr	0	390	B00D6GS	0.9466146	Unknown	1487	7227	25138	2368	11745	30532	0.4308843	0.7492462	 	0.004814305	 	0		0.00		5709326003	R01C02
2	2ncorr	0	391	B00D6GZ	0.9479167	Unknown	1641	7179	26647	2635	13345	33911	0.4298071	0.7490826	 	0.003434066	 	0		0.00		5709326003	R01C03
14	14ncorr	0	392	B00D6H7	0.9440104	Unknown	1462	6885	24040	2178	11841	31312	0.4346886	0.7506427	 	0.004137931	 	0		0.00		5709326003	R01C04
12	12ncorr	0	393	B00D6HH	0.9440104	Unknown	1950	8032	27324	2870	13516	32977	0.4384164	0.7490989	 	0.006206897	 	0		0.00		5709326005	R01C01
15	15ncorr	0	394	B00D6HP	0.9466146	Unknown	1808	7411	26756	2501	12365	30521	0.4319977	0.7493069	 	0.002751032	 	0		0.00		5709326005	R01C02
6	14ncorr	0	395	B00D6HX	0.9427083	Unknown	1559	6101	24026	2634	13377	31302	0.4388073	0.7506387	 	0.004143646	 	0		0.00		5709326005	R01C03
6	6ncorr	0	396	B00D6I6	0.9427083	Unknown	1675	7048	25040	2344	11185	28860	0.4305079	0.7497959	 	0.006215469	 	0		0.00		5709326005	R01C04
6	6ncorr	0	397	B00D6FP	0.9466146	Unknown	1846	7697	28087	2785	13607	33668	0.4307305	0.7490989	 	0.005502063	 	0		0.00		5709326007	R02C01
4	4ncorr	0	398	B00D6FW	0.9427083	Unknown	1653	7730	27998	2470	12470	32271	0.4365655	0.7493522	 	0.006215469	 	0		0.00		5709326007	R02C02
2	2ncorr	0	399	B00D6G3	0.9446614	Unknown	1428	6556	24530	2125	11945	29497	0.4305121	0.7482062	 	0.002756719	 	0		0.00		5709326007	R02C03
2	2ncorr	0	400	B00D6GC	0.9433594	Unknown	1356	6354	25254	2237	12849	31164	0.4346328	0.75049	 	0.001380262	 	0		0.00		5709326007	R02C04
16	16ncorr	0	401	B00D6GL	0.9381511	Unknown	1458	6152	23121	2020	10021	27057	0.4384961	0.7507953	 	0.00277585	 	0		0.00		5709326003	R02C01
2	2ncorr	0	402	B00D6GT	0.9414063	Unknown	1401	6191	23129	2104	11430	29170	0.4387279	0.7506427	 	0.003457815	 	0		0.00		5709326003	R02C02
15	15ncorr	0	403	B00D6H0	0.9388021	Unknown	1799	9148	29503	1963	11031	29405	0.4352652	0.7490989	 	0.002773925	 	0		0.00		5709326003	R02C03
8	8ncorr	0	404	B00D6H8	0.9368489	Unknown	1214	5541	21239	1673	9526	25943	0.4383995	0.7513588	 	0.006254343	 	0		0.00		5709326003	R02C04
6	6ncorr	0	405	B00D6HI	0.9401042	Unknown	1622	6469	24543	2490	11729	29677	0.4386408	0.7490989	 	0.006925208	 	0		0.00		5709326005	R02C01
10	10ncorr	0	406	B00D6HQ	0.9453125	Unknown	1642	6455	25059	2686	12877	32438	0.4290825	0.7489513	 	0.004132231	 	0		0.00		5709326005	R02C02
14	6ncorr	0	407	B00D6HY	0.9394531	Unknown	1680	7152	26287	2594	13089	32191	0.4372272	0.75049	 	0.004158004	 	0		0.00		5709326005	R02C03
98	98ncorr	0	408	B00D6I7	0.9368489	Unknown	1397	6224	22474	2258	11305	28426	0.4425353	0.7509004	 	 	 	0		0.00		5709326005	R02C04
9	9ncorr	0	409	B00D6FQ	0.9466146	Unknown	1619	6742	25731	2560	12664	31689	0.4386407	0.7493325	 	0.00343879	 	0		0.00		5709326007	R03C01
6	6ncorr	0	410	B00D6FX	0.9414063	Unknown	1867	8129	29213	2944	15030	35513	0.4400046	0.7506382	 	0.004840941	 	0		0.00		5709326007	R03C02
2	2ncorr	0	411	B00D6G4	0.9407552	Unknown	1889	8804	30138	2424	12498	32338	0.4416146	0.7509004	 	0.005536332	 	0		0.00		5709326007	R03C03
10	1ncorr	0	412	B00D6GD	0.9420573	Unknown	1631	8409	29676	2286	13043	32760	0.4406826	0.7502677	 	0.006219765	 	0		0.00		5709326007	R03C04
2famoz_3P	3P	0	413	B00D7ML	0.9485677	Unknown	1341	6214	23019	2022	11834	28789	0.4375625	0.7488737	 	 	 	0		0.00		5709326003	R03C01
2	2ncorr	0	414	B00D6GU	0.9466146	Unknown	1140	4962	20338	1664	9500	25033	0.4307162	0.7490826	 	0.004814305	 	0		0.00		5709326003	R03C02
14	14ncorr	0	415	B00D6H1	0.9440104	Unknown	1153	5301	21678	1721	10193	26966	0.4332868	0.7488573	 	0.004137931	 	0		0.00		5709326003	R03C03
8	8ncorr	0	416	B00D6H9	0.9433594	Unknown	1368	6435	25642	2256	12260	31887	0.4409001	0.7508547	 	0.005521049	 	0		0.00		5709326003	R03C04
7	7ncorr	0	417	B00D6HJ	0.9472656	Unknown	1665	7025	24648	2506	12210	30379	0.4322996	0.7493241	 	0.005498282	 	0		0.00		5709326005	R03C01
14	14ncorr	0	418	B00D6HS	0.9459636	Unknown	1092	5456	20095	1798	9887	25400	0.439645	0.75049	 	0.006194081	 	0		0.00		5709326005	R03C02
9	9ncorr	0	419	B00D6HZ	0.9505208	Unknown	1509	6173	24841	2765	14542	33888	0.4315009	0.7486424	 	0.004109589	 	0		0.00		5709326005	R03C03
2	2ncorr	0	420	B00D6I8	0.9420573	Unknown	1350	6340	23023	1974	10008	26910	0.4411661	0.7507953	 	0.00276434	 	0		0.00		5709326005	R03C04
5	5ncorr	0	421	B00D6FR	0.9472656	Unknown	1921	8322	29033	2955	15255	35460	0.4346355	0.7488737	 	0.00137457	 	0		0.00		5709326007	R04C01
2	2ncorr	0	422	B00D6FY	0.9459636	Unknown	1867	7667	29536	2836	15108	35704	0.4351942	0.7488737	 	0.004817619	 	0		0.00		5709326007	R04C02
16	16ncorr	0	423	B00D6G5	0.9420573	Unknown	1570	7128	26559	2470	12863	32816	0.4412547	0.75049	 	0.007601935	 	0		0.00		5709326007	R04C03
98	98ncorr	0	424	B00D6GE	0.9407552	Unknown	1475	6439	25490	2363	12124	31397	0.4319799	0.7482062	 	 	 	0		0.00		5709326007	R04C04
6	6ncorr	0	425	B00D6GM	0.9381511	Unknown	1133	5309	19850	1695	9904	25446	0.4389117	0.7508669	 	0.002081888	 	0		0.00		5709326003	R04C01
WATER	WATER	0	426	WATER	0.28125	Unknown	240	566	5305	319	728	8083	0.3029702	0.5578525	 	 	 	0		0.00		5709326003	R04C02
9	9ncorr	0	427	B00D6H2	0.9414063	Unknown	1333	6135	23605	2261	11711	30716	0.441033	0.7503788	 	0.003457815	 	0		0.00		5709326003	R04C03
15	15ncorr	0	428	B00D6HA	0.9453125	Unknown	1350	6320	23782	2194	12023	30553	0.4372936	0.7493088	 	0.004820937	 	0		0.00		5709326003	R04C04
12	12ncorr	0	429	B00D6HK	0.9472656	Unknown	1634	6967	25038	2257	11544	30999	0.4320854	0.7490742	 	0.004810996	 	0		0.00		5709326005	R04C01
2famoz_3P	3P	0	430	B00D7ML	0.9485677	Unknown	1393	6108	23590	2201	12607	30585	0.4300388	0.748841	 	 	 	0		0.00		5709326005	R04C02
1	1ncorr	0	431	B00D6I0	0.9453125	Unknown	1542	6338	24985	2568	13513	31574	0.4386542	0.7488314	 	0.005509642	 	0		0.00		5709326005	R04C03
1	1ncorr	0	432	B00D6IA	0.9498698	Unknown	1492	6326	25645	2441	13503	32146	0.4369592	0.7482695	 	0.00685401	 	0		0.00		5709326005	R04C04
1	1ncorr	0	433	B00D6FS	0.9518229	Unknown	1877	8421	29521	3164	15605	36220	0.4364685	0.7488573	 	0.004787961	 	0		0.00		5709326007	R05C01
3famoz_A4	A4	0	434	B00D7MH	0.9414063	Unknown	1854	8111	28140	2627	14196	34164	0.4404769	0.7513669	0.002629223	0.003872752	0.01234138	0		0.00		5709326007	R05C02
11	11ncorr	0	435	B00D6G6	0.9407552	Unknown	1451	6574	26449	2473	13647	32514	0.438188	0.7513748	 	0.004844291	 	0		0.00		5709326007	R05C03
1	1ncorr	0	436	B00D6GF	0.9407552	Unknown	1466	7364	26978	2388	13551	33675	0.4439983	0.7513749	 	0.005536332	 	0		0.00		5709326007	R05C04
11	11ncorr	0	437	B00D6GN	0.9433594	Unknown	1014	5295	20666	1825	10333	27248	0.4300005	0.75049	 	0.004140787	 	0		0.00		5709326003	R05C01
9	9ncorr	0	438	B00D6GV	0.9459636	Unknown	868	4453	18455	1541	8867	25200	0.4405318	0.7493241	 	0.004817619	 	0		0.00		5709326003	R05C02
1	1ncorr	0	439	B00D6H3	0.9433594	Unknown	1455	6916	25515	2347	12661	32408	0.4406137	0.7507953	 	0.002760524	 	0		0.00		5709326003	R05C03
15	15ncorr	0	440	B00D6HB	0.9427083	Unknown	1285	5952	23342	1770	9890	26416	0.4383509	0.7506427	 	0.004834254	 	0		0.00		5709326003	R05C04
11	11ncorr	0	441	B00D6HL	0.9485677	Unknown	1833	7118	27097	2796	14112	34370	0.430292	0.7493241	 	0.005490734	 	0		0.00		5709326005	R05C01
11	11ncorr	0	442	B00D6HT	0.9433594	Unknown	1656	6752	26025	2478	12639	32176	0.433438	0.7493241	 	0.00621118	 	0		0.00		5709326005	R05C02
11	11ncorr	0	443	B00D6I1	0.9427083	Unknown	1550	6685	25270	2371	12160	31599	0.438633	0.7508479	 	0.003453039	 	0		0.00		5709326005	R05C03
14	14ncorr	0	444	B00D6IB	0.9466146	Unknown	1684	7546	29263	2798	14955	35999	0.4376708	0.7486424	 	0.004126547	 	0		0.00		5709326005	R05C04
98	98ncorr	0	445	B00D6FT	0.9485677	Unknown	1903	8274	29336	3133	15963	37060	0.4292554	0.7493241	 	 	 	0		0.00		5709326007	R06C01
1	1ncorr	0	446	B00D6FZ	0.9069011	Unknown	1847	6933	25633	2554	11587	31216	0.3907543	0.7243969	 	0.00143575	 	0		0.00		5709326007	R06C02
2	2ncorr	0	447	B00D6G8	0.9375	Unknown	1540	7337	25555	2210	10727	29334	0.4466942	0.7514639	 	 	0.01041667	0		0.00		5709326007	R06C03
5	5ncorr	0	448	B00D6GG	0.9407552	Unknown	1230	5938	23620	2215	12035	31753	0.4295376	0.75049	 	0.004152249	 	0		0.00		5709326007	R06C04
1	1ncorr	0	449	B00D6GP	0.9381511	Unknown	1426	6687	24709	2017	10935	31092	0.4398285	0.7507953	 	0.006245663	 	0		0.00		5709326003	R06C01
14	4ncorr	0	450	B00D6GW	0.9427083	Unknown	1297	6383	23512	2019	11482	31120	0.4383326	0.7497245	 	0.006906077	 	0		0.00		5709326003	R06C02
9	9ncorr	0	451	B00D6H4	0.9433594	Unknown	1337	5947	23841	2155	11469	31713	0.4407076	0.748841	 	0.002070393	 	0		0.00		5709326003	R06C03
9	9ncorr	0	452	B00D6HD	0.9427083	Unknown	1379	6681	24347	2309	12938	33650	0.4382555	0.7497959	 	0.004143646	 	0		0.00		5709326003	R06C04
16	16ncorr	0	453	B00D6HM	0.9414063	Unknown	1512	6265	25474	2532	13448	33314	0.4312664	0.7488573	 	0.002766252	 	0		0.00		5709326005	R06C01
4	4ncorr	0	454	B00D6HU	0.9420573	Unknown	1692	7014	26936	2753	14362	35311	0.4318427	0.7488737	 	0.00552868	 	0		0.00		5709326005	R06C02
5	5ncorr	0	455	B00D6I2	0.9427083	Unknown	1567	6989	27017	2580	13716	34831	0.4327565	0.7490944	 	0.002071823	 	0		0.00		5709326005	R06C03
6	6ncorr	0	456	B00D6IC	0.9446614	Unknown	1309	6629	25713	1999	12571	32035	0.4305643	0.7502677	 	0.006202619	 	0		0.00		5709326005	R06C04
3famoz_A4	A4	0	457	B00D7MH	0.9472656	Unknown	1983	8645	29429	3390	17423	38756	0.4351432	0.75049	 	0.00	0.00	0		0.00		5709326007	R07C01
10	11ncorr	0	458	B00D6G0	0.9453125	Unknown	1905	8079	28472	2829	14858	36262	0.4368363	0.7497959	 	0.004132231	 	0		0.00		5709326007	R07C02
1	1ncorr	0	459	B00D6G9	0.9466146	Unknown	1667	7295	27148	2809	14450	35399	0.4379726	0.7492896	 	0.006877579	 	0		0.00		5709326007	R07C03
12	12ncorr	0	460	B00D6GH	0.9453125	Unknown	1790	7905	27035	2847	14036	35231	0.4401715	0.7503788	 	0.003443526	 	0		0.00		5709326007	R07C04
12	12ncorr	0	461	B00D6GQ	0.9459636	Unknown	1494	6601	24969	2422	12178	34187	0.4385677	0.7493241	 	0.002752925	 	0		0.00		5709326003	R07C01
1	1ncorr	0	462	B00D6GX	0.9459636	Unknown	1489	7016	26264	2673	14142	35869	0.4306306	0.748841	 	0.00550585	 	0		0.00		5709326003	R07C02
5	5ncorr	0	463	B00D6H5	0.9407552	Unknown	1279	6273	23911	2214	11968	32072	0.4409306	0.7509004	 	0.002768166	 	0		0.00		5709326003	R07C03
15	15ncorr	0	464	B00D6HF	0.9388021	Unknown	1435	7162	26502	2031	12035	32165	0.4461528	0.7511158	 	0.004160888	 	0		0.00		5709326003	R07C04
11	11ncorr	0	465	B00D6HN	0.9427083	Unknown	1442	6854	26336	2176	11942	33455	0.4277849	0.7506427	 	0.004834254	 	0		0.00		5709326005	R07C01
6	6ncorr	0	466	B00D6HV	0.9375	Unknown	1243	5842	24267	1966	11400	31384	0.4374043	0.7507865	 	0.005555556	 	0		0.00		5709326005	R07C02
10	11ncorr	0	467	B00D6I4	0.9433594	Unknown	1355	6240	24716	2078	11906	31850	0.4313718	0.7507953	 	0.004140787	 	0		0.00		5709326005	R07C03
11	11ncorr	0	468	B00D6ID	0.9440104	Unknown	1143	5816	24054	2140	14258	33950	0.4321721	0.7497959	 	0.002758621	 	0		0.00		5709326005	R07C04
15	15ncorr	0	469	B00D6FU	0.9401042	Unknown	1825	7686	27606	3075	15298	35468	0.4479665	0.7506427	 	0.002770083	 	0		0.00		5709326007	R08C01
6	6ncorr	0	470	B00D6G1	0.9453125	Unknown	1616	6680	25927	2801	14609	35879	0.438059	0.7490711	 	0.005509642	 	0		0.00		5709326007	R08C02
10	10ncorr	0	471	B00D6GA	0.9427083	Unknown	1011	5042	19854	1829	10418	27400	0.43814	0.7497959	 	0.005524862	 	0		0.00		5709326007	R08C03
15	15ncorr	0	472	B00D6GJ	0.9440104	Unknown	1742	7748	26000	2416	12038	32767	0.4424157	0.7488573	 	0.003448276	 	0		0.00		5709326007	R08C04
2	2ncorr	0	473	B00D6GR	0.9388021	Unknown	1152	5581	20420	1726	10477	27509	0.4386388	0.7503788	 	0.004160888	 	0		0.00		5709326003	R08C01
2	2ncorr	0	474	B00D6GY	0.9270833	Unknown	685	3386	13657	1104	6579	20338	0.4359908	0.7394953	 	0.007022472	 	0		0.00		5709326003	R08C02
14	14ncorr	0	475	B00D6H6	0.9446614	Unknown	1433	6647	24629	2566	13635	35125	0.4350186	0.7493241	 	0.003445899	 	0		0.00		5709326003	R08C03
1	1ncorr	0	476	B00D6HG	0.9407552	Unknown	1432	6099	24868	2663	14019	35425	0.4350838	0.75049	 	0.004844291	 	0		0.00		5709326003	R08C04
16	16ncorr	0	477	B00D6HO	0.9479167	Unknown	1406	5812	24040	2628	13127	34079	0.4285292	0.7478684	 	0.003434066	 	0		0.00		5709326005	R08C01
15	15ncorr	0	478	B00D6HW	0.9427083	Unknown	1323	5773	22950	2303	11810	30835	0.4382455	0.7488915	 	0.002762431	 	0		0.00		5709326005	R08C02
7	7ncorr	0	479	B00D6I5	0.9401042	Unknown	1282	5491	23044	2353	12617	32840	0.4306656	0.7483567	 	0.003462604	 	0		0.00		5709326005	R08C03
9	9ncorr	0	480	B00D6IE	0.9414063	Unknown	1415	6459	25618	2605	14967	37544	0.4336423	0.7503788	 	0.004149378	 	0		0.00		5709326005	R08C04
6	6ncorr	0	481	B00D6IF	0.9414063	Unknown	1812	7499	29120	2992	15024	35212	0.4287719	0.7490989	 	0.006224066	 	0		0.00		5709326053	R01C01
7	7ncorr	0	482	B00D6IP	0.9472656	Unknown	1773	6930	26796	2850	13867	34071	0.4253708	0.7463745	 	0.006872852	 	0		0.00		5709326053	R01C02
12	12ncorr	0	483	B00D6IY	0.9446614	Unknown	1591	6958	27097	2580	13720	34520	0.4368933	0.7493241	 	0.006202619	 	0		0.00		5709326053	R01C03
6	6ncorr	0	484	B00D6J6	0.9394531	Unknown	1887	9071	32625	2477	13947	35690	0.4320161	0.7493241	 	0.006930007	 	0		0.00		5709326053	R01C04
15	15ncorr	0	485	B00D6JE	0.9401042	Unknown	1652	7098	27495	2674	13694	33880	0.4313169	0.7482378	 	0.004847645	 	0		0.00		5709326055	R01C01
1	1ncorr	0	486	B00D6JM	0.9394531	Unknown	1638	7204	29076	2608	13354	35473	0.4318659	0.7507701	 	0.007623008	 	0		0.00		5709326055	R01C02
6	6ncorr	0	487	B00D6JT	0.9420573	Unknown	1500	7388	28149	2414	14433	35892	0.4298161	0.7488737	 	0.00414651	 	0		0.00		5709326055	R01C03
16	16ncorr	0	488	B00D6K2	0.9427083	Unknown	1581	6741	28665	2598	15278	37134	0.4358481	0.7488573	 	0.004143646	 	0		0.00		5709326055	R01C04
0	16ncorr	0	489	B00D6K9	0.9394531	Unknown	1410	6157	24939	2182	12375	30298	0.4305711	0.7493804	 	 	 	0		0.00		5709326054	R01C01
14	14ncorr	0	490	B00D6KH	0.9381511	Unknown	1509	6863	25604	2175	11199	30462	0.442741	0.75049	 	0.004857738	 	0		0.00		5709326054	R01C02
12	12ncorr	0	491	B00D6KR	0.9381511	Unknown	1431	7316	27329	1889	10443	29660	0.4411391	0.7509004	 	0.0055517	 	0		0.00		5709326054	R01C03
15	15ncorr	0	492	B00D6KZ	0.9329427	Unknown	1398	7092	26104	1682	9396	26187	0.4463993	0.7513589	 	0.002791347	 	0		0.00		5709326054	R01C04
5	5ncorr	0	493	B00D6IH	0.9407552	Unknown	1765	7754	29439	2714	14678	36109	0.4381905	0.75049	 	0.003460208	 	0		0.00		5709326053	R02C01
3famoz_A4	A4	0	494	B00D7MH	0.9459636	Unknown	1959	7979	28814	2979	15320	35656	0.4308073	0.7502677	 	0.00	0.00	0		0.00		5709326053	R02C02
98	98ncorr	0	495	B00D6J0	0.9381511	Unknown	1609	7261	28505	2566	13679	34169	0.4456276	0.7515529	 	 	 	0		0.00		5709326053	R02C03
14	14ncorr	0	496	B00D6J7	0.9433594	Unknown	1472	6793	26256	2236	12479	32430	0.437472	0.7502677	 	0.004830918	 	0		0.00		5709326053	R02C04
15	15ncorr	0	497	B00D6JF	0.9407552	Unknown	1922	8344	32363	2703	14578	37030	0.4368078	0.7507953	 	0.004844291	 	0		0.00		5709326055	R02C01
14	14ncorr	0	498	B00D6JN	0.9368489	Unknown	1569	7146	27471	2328	12293	33825	0.4409483	0.7513749	 	0.004864489	 	0		0.00		5709326055	R02C02
5	5ncorr	0	499	B00D6JU	0.9407552	Unknown	1342	6589	26388	2173	13588	35791	0.4405929	0.75049	 	0.003460208	 	0		0.00		5709326055	R02C03
9	9ncorr	0	500	B00D6K3	0.9316406	Unknown	1433	6665	26504	2384	13780	35780	0.4455987	0.7513589	 	0.005590496	 	0		0.00		5709326055	R02C04
16	16ncorr	0	501	B00D6KA	0.9375	Unknown	1423	6191	25149	2090	11942	29839	0.4459213	0.7514639	 	0.004861111	 	0		0.00		5709326054	R02C01
9	9ncorr	0	502	B00D6KJ	0.9446614	Unknown	1511	6919	26254	2422	13454	33136	0.4374488	0.748841	 	0.004824259	 	0		0.00		5709326054	R02C02
10	10ncorr	0	503	B00D6KS	0.9316406	Unknown	1491	7587	28932	2146	12694	32397	0.4479934	0.7517579	 	0.00349406	 	0		0.00		5709326054	R02C03
5	5ncorr	0	504	B00D6L0	0.9355469	Unknown	930	4870	19709	1512	9328	25118	0.4429812	0.7513749	 	0.004871259	 	0		0.00		5709326054	R02C04
15	15ncorr	0	505	B00D6IJ	0.9414063	Unknown	1971	8510	30313	2721	13498	33604	0.4382547	0.7493439	 	0.004840941	 	0		0.00		5709326053	R03C01
15	15ncorr	0	506	B00D6IQ	0.9381511	Unknown	1483	6105	24904	2670	13835	33243	0.4384961	0.7509004	 	0.002081888	 	0		0.00		5709326053	R03C02
10	10ncorr	0	507	B00D6J1	0.9355469	Unknown	1402	6559	26265	2256	12970	32951	0.4425668	0.7513588	 	0.005567154	 	0		0.00		5709326053	R03C03
15	15ncorr	0	508	B00D6J8	0.9394531	Unknown	1482	6563	26880	2364	13351	32760	0.4366061	0.7507953	 	0.003465004	 	0		0.00		5709326053	R03C04
11	11ncorr	0	509	B00D6JG	0.9361979	Unknown	1376	6124	24753	2360	13376	33539	0.4466549	0.7516426	 	0.008344923	 	0		0.00		5709326055	R03C01
14	14ncorr	0	510	B00D6JO	0.9394531	Unknown	1345	6385	24813	2347	12836	33732	0.4386087	0.7513589	 	0.006237006	 	0		0.00		5709326055	R03C02
1	1ncorr	0	511	B00D6JV	0.9355469	Unknown	1409	6566	26409	2409	13437	34871	0.4373693	0.7502677	 	0.004175365	 	0		0.00		5709326055	R03C03
10	10ncorr	0	512	B00D6K4	0.9368489	Unknown	1215	5864	24322	2072	12113	33029	0.4363038	0.7493241	 	0.004169562	 	0		0.00		5709326055	R03C04
10	10ncorr	0	513	B00D6KB	0.9368489	Unknown	1451	6842	26589	2003	11527	30515	0.4373266	0.7515529	 	0.004169562	 	0		0.00		5709326054	R03C01
11	11ncorr	0	514	B00D6KK	0.9342448	Unknown	1430	6077	24980	2168	11747	30186	0.4386824	0.7515529	 	0.004181185	 	0		0.00		5709326054	R03C02
15	15ncorr	0	515	B00D6KT	0.9355469	Unknown	1256	6020	24629	2171	12999	31160	0.4382989	0.7507953	 	0.004175365	 	0		0.00		5709326054	R03C03
